alpha,theta,lambda,shock_country,mean_CR,mean_M,share_high_M,share_assets_shock_country,network_density,spectral_radius,average_degree,clustering_coefficient,initial_defaults_ratio,initial_total_capital_loss,mean_CR_after_shock,L_mean,L_std,N_mean,cascade_depth_mean
0.01206331266967721,0.04983682311137188,0.05449041824526009,DK,0.06699103736977416,0.3390000104911889,0.009615384615384616,0.028253436830657223,0.02835138162808066,33174.453927331284,5.840384615384616,0.059788151925486886,0.028846153846153848,2148.995331272467,0.06690961273300623,6406516.060688938,2344584.794860438,97.5,6.8
0.006684487505495876,0.039920986690123714,0.08043858934656978,DE,0.06699103736977416,0.3390000104911889,0.009615384615384616,0.15190386559160074,0.02872479462285287,76324.62948178053,5.917307692307692,0.07158575465851402,0.01923076923076923,8379.082368667396,0.06665336422908076,11429926.875164786,2285698.527034653,96.8,9.2
0.009102865189163208,0.04544237678431353,0.17309872000910942,LU,0.06699103736977416,0.3390000104911889,0.009615384615384616,0.0010720205600203395,0.02793129200896191,92387.93119159572,5.753846153846153,0.06121047167492825,0.0,100.04565061018911,0.06695909495431783,16130542.941710457,2294611.3323354158,97.2,6.2
0.01673918305388649,0.0352132123322317,0.20377005486601596,HU,0.06699103736977416,0.3390000104911889,0.009615384615384616,0.005090520572095053,0.0277352501867065,145116.56367848048,5.713461538461539,0.06763393954701423,0.0,757.0939278428932,0.06685630305877441,22744319.070496064,3514136.772007736,94.8,9.6
0.005743855926746403,0.032456887431934006,0.17646576357319732,PT,0.06699103736977416,0.3390000104911889,0.009615384615384616,0.009122124643713184,0.028024645257654968,171034.5423294843,5.773076923076923,0.06318285832895683,0.0,429.68476081786275,0.0669442939556855,429.68476081786275,0.0,0.0,0.0
0.00978401032111047,0.029894345517626184,0.07214528932722615,PL,0.06699103736977416,0.3390000104911889,0.009615384615384616,0.007420625800850038,0.028005974607916352,58093.86353450439,5.769230769230768,0.0660235438401237,0.0,1273.1490775874838,0.0668757730479408,1273.1490775874838,2.2737367544323206e-13,0.0,0.0
0.014979202545805315,0.04202722059499721,0.10827965005176664,LV,0.06699103736977416,0.3390000104911889,0.009615384615384616,0.00017912712218500905,0.027996639283047055,66056.33347179274,5.767307692307693,0.0687593533697138,0.0,21.457969808084215,0.06695003585166856,11138466.618844327,2150451.5212810203,95.9,7.7
0.013392137615450925,0.02730575066473151,0.1640536093119243,DK,0.06699103736977416,0.3390000104911889,0.009615384615384616,0.028253436830657223,0.028005974607916352,105989.36006760373,5.769230769230768,0.07173843406504063,0.0,2385.7162621428174,0.06690064346465512,2385.716262142817,0.0,0.0,0.0
0.014920198850671057,0.0481214955114405,0.16353039926486335,SI,0.06699103736977416,0.3390000104911889,0.009615384615384616,0.0014012983488257478,0.028304705003734127,136754.54091697623,5.8307692307692305,0.07112912190352436,0.0,94.62823906438734,0.06694944183887798,12068237.325212862,2701223.2703011497,97.3,5.2
0.005280512212459451,0.037446330934620096,0.09945462787808612,EE,0.06699103736977416,0.3390000104911889,0.009615384615384616,0.00033367953476406466,0.028220687079910385,77297.38358626273,5.81346153846154,0.06546509336294634,0.0,18.94221627077411,0.06697160732169208,14127922.560603768,7006270.338224653,85.8,11.4
0.011729099180396477,0.04464671329084424,0.10976756151391603,MT,0.06699103736977416,0.3390000104911889,0.009615384615384616,0.0007485870275974774,0.02868745332337565,80297.11028787105,5.9096153846153845,0.06250011921633242,0.009615384615384614,84.2274008713806,0.06691692671510623,10500859.66900318,1967095.2259893494,96.0,6.7
0.010401224741711353,0.042442743295972155,0.16131305160829856,SE,0.06699103736977416,0.3390000104911889,0.009615384615384616,0.03484225205849437,0.02804331590739358,156182.02522134813,5.776923076923077,0.06742436204144014,0.028846153846153848,3167.705575203057,0.0668107456817615,14437815.609116962,3578548.7446469497,96.8,6.4
0.019966915471632648,0.027239803510210978,0.06355708221223236,SI,0.06699103736977416,0.3390000104911889,0.009615384615384616,0.0014012983488257478,0.028444734876773715,54904.94563853993,5.859615384615384,0.06171373520272634,0.0,126.63598317545825,0.06693537226385203,126.63598317545825,0.0,0.0,0.0
0.005757070852532128,0.033432697460792866,0.2099003105295757,CY,0.06699103736977416,0.3390000104911889,0.009615384615384616,0.0009273096783299663,0.02765123226288275,163294.18846756153,5.696153846153846,0.06628268391312472,0.0,30.270590241317677,0.06697986439668968,24423844.99507444,4397701.105095082,95.2,10.7
0.01020158568183276,0.03663272405643711,0.060286418100258414,FI,0.06699103736977416,0.3390000104911889,0.009615384615384616,0.02462076900155218,0.027875280059746082,54707.32609146626,5.742307692307693,0.0687938099737743,0.0,1374.4960953701284,0.06695374677994469,8349032.546917039,4965041.234598297,73.8,12.8
0.005577794495162235,0.04246114950750321,0.22604846494872172,FR,0.06699103736977416,0.3390000104911889,0.009615384615384616,0.333459976667272,0.027903286034353998,195895.79172094606,5.7480769230769235,0.05994238289006674,0.028846153846153848,15598.36159134006,0.06683503311702123,22753162.287358455,5802456.390219267,96.9,6.4
0.00778769090158297,0.047377440132190016,0.07050331332333136,BE,0.06699103736977416,0.3390000104911889,0.009615384615384616,0.02288107687537083,0.028286034353995522,58776.54504671489,5.8269230769230775,0.0659383222206904,0.009615384615384614,1693.591703123804,0.06688803472489914,8562936.260697719,2207710.1433609966,98.6,7.5
0.009310429517491666,0.03229346778530662,0.05290782291949636,ES,0.06699103736977416,0.3390000104911889,0.009615384615384616,0.13758152094569126,0.027249813293502612,36826.546898277586,5.613461538461539,0.06518422886123205,0.0,11670.021003392425,0.06661318893067335,11670.021003392427,0.0,0.0,0.0
0.011199558685313717,0.027512732159407874,0.22877436755473968,MT,0.06699103736977416,0.3390000104911889,0.009615384615384616,0.0007485870275974774,0.027893950709484694,150678.6921402204,5.746153846153846,0.06622209115401043,0.0,80.42473718246663,0.06692027263214216,80.42473718246663,0.0,0.0,0.0
